Date,P(Low),P(Med),P(High)
2012-10-09,0.00000000,0.00000054,0.99999946
2012-10-10,0.00000000,0.00000044,0.99999956
2012-10-11,0.00000000,0.00000041,0.99999959
2012-10-12,0.00000000,0.00000049,0.99999951
2012-10-15,0.00000000,0.00000058,0.99999942
2012-10-16,0.00000000,0.00000050,0.99999950
2012-10-17,0.00000000,0.00000044,0.99999956
2012-10-18,0.00000000,0.00000041,0.99999959
2012-10-19,0.00000000,0.00000039,0.99999961
2012-10-22,0.00000000,0.00000038,0.99999962
2012-10-23,0.00000000,0.00000042,0.99999958
2012-10-24,0.00000000,0.00000037,0.99999963
2012-10-25,0.00000000,0.00000037,0.99999963
2012-10-26,0.00000000,0.00000036,0.99999964
2012-10-29,0.00000000,0.00000034,0.99999966
2012-10-30,0.00000000,0.00000033,0.99999967
2012-10-31,0.00000000,0.00000033,0.99999967
2012-11-01,0.00000000,0.00000044,0.99999956
2012-11-05,0.00000000,0.00000134,0.99999866
2012-11-06,0.00000000,0.00000147,0.99999853
2012-11-07,0.00000000,0.00000282,0.99999718
2012-11-08,0.00000000,0.00000132,0.99999868
2012-11-09,0.00000000,0.00000105,0.99999895
2012-11-12,0.00000000,0.00000080,0.99999920
2012-11-13,0.00000000,0.00000070,0.99999930
2012-11-14,0.00000000,0.00000063,0.99999937
2012-11-15,0.00000000,0.00000045,0.99999955
2012-11-16,0.00000000,0.00000051,0.99999949
2012-11-19,0.00000000,0.00000046,0.99999954
2012-11-20,0.00000000,0.00000057,0.99999943
2012-11-21,0.00000000,0.00000049,0.99999951
2012-11-22,0.00000000,0.00000047,0.99999953
2012-11-23,0.00000000,0.00000047,0.99999953
2012-11-26,0.00000000,0.00000058,0.99999942
2012-11-27,0.00000000,0.00000052,0.99999948
2012-11-28,0.00000000,0.00000045,0.99999955
2012-11-29,0.00000000,0.00000036,0.99999964
2012-11-30,0.00000000,0.00000037,0.99999963
2012-12-03,0.00000000,0.00000035,0.99999965
2012-12-04,0.00000000,0.00000039,0.99999961
2012-12-05,0.00000000,0.00000038,0.99999962
2012-12-06,0.00000000,0.00000039,0.99999961
2012-12-07,0.00000000,0.00000036,0.99999963
2012-12-10,0.00000000,0.00000037,0.99999963
2012-12-11,0.00000000,0.00000035,0.99999965
2012-12-12,0.00000000,0.00000022,0.99999978
2012-12-13,0.00000000,0.00000023,0.99999977
2012-12-14,0.00000000,0.00000031,0.99999969
2012-12-17,0.00000000,0.00000033,0.99999967
2012-12-18,0.00000001,0.00000035,0.99999964
2012-12-19,0.00000001,0.00000024,0.99999975
2012-12-20,0.00000001,0.00000024,0.99999975
2012-12-21,0.00000001,0.00000018,0.99999981
2012-12-24,0.00000001,0.00000017,0.99999981
2012-12-25,0.00000001,0.00000018,0.99999980
2012-12-26,0.00000002,0.00000020,0.99999979
2012-12-27,0.00000001,0.00000016,0.99999983
2012-12-28,0.00000002,0.00000017,0.99999981
2012-12-31,0.00000002,0.00000016,0.99999982
2013-01-01,0.00000002,0.00000014,0.99999984
2013-01-02,0.00000002,0.00000013,0.99999986
2013-01-03,0.00000001,0.00000009,0.99999990
2013-01-04,0.00000001,0.00000009,0.99999989
2013-01-07,0.00000001,0.00000009,0.99999990
2013-01-08,0.00000001,0.00000009,0.99999990
2013-01-09,0.00000001,0.00000009,0.99999990
2013-01-10,0.00000001,0.00000009,0.99999990
2013-01-11,0.00000001,0.00000009,0.99999990
2013-01-14,0.00000001,0.00000009,0.99999990
2013-01-15,0.00000001,0.00000010,0.99999989
2013-01-16,0.00000001,0.00000011,0.99999988
2013-01-17,0.00000001,0.00000012,0.99999987
2013-01-18,0.00000001,0.00000012,0.99999987
2013-01-21,0.00000001,0.00000013,0.99999986
2013-01-22,0.00000001,0.00000015,0.99999984
2013-01-23,0.00000001,0.00000015,0.99999984
2013-01-24,0.00000001,0.00000017,0.99999982
2013-01-25,0.00000001,0.00000020,0.99999979
2013-01-28,0.00000001,0.00000018,0.99999981
2013-01-29,0.00000001,0.00000022,0.99999977
2013-01-30,0.00000001,0.00000020,0.99999980
2013-01-31,0.00000001,0.00000020,0.99999979
2013-02-01,0.00000001,0.00000021,0.99999978
2013-02-04,0.00000001,0.00000016,0.99999983
2013-02-05,0.00000001,0.00000017,0.99999982
2013-02-06,0.00000001,0.00000015,0.99999984
2013-02-07,0.00000001,0.00000019,0.99999980
2013-02-08,0.00000001,0.00000022,0.99999977
2013-02-11,0.00000001,0.00000022,0.99999977
2013-02-12,0.00000001,0.00000022,0.99999977
2013-02-13,0.00000001,0.00000022,0.99999977
2013-02-14,0.00000001,0.00000022,0.99999977
2013-02-15,0.00000001,0.00000021,0.99999978
2013-02-18,0.00000001,0.00000019,0.99999980
2013-02-19,0.00000001,0.00000018,0.99999982
2013-02-20,0.00000001,0.00000018,0.99999981
2013-02-21,0.00000000,0.00000016,0.99999984
2013-02-22,0.00000000,0.00000019,0.99999981
2013-02-25,0.00000000,0.00000021,0.99999979
2013-02-26,0.00000000,0.00000013,0.99999986
2013-02-27,0.00000000,0.00000014,0.99999986
2013-02-28,0.00000000,0.00000014,0.99999986
2013-03-01,0.00000000,0.00000013,0.99999986
2013-03-04,0.00000000,0.00000014,0.99999985
2013-03-05,0.00000000,0.00000014,0.99999986
2013-03-06,0.00000000,0.00000017,0.99999983
2013-03-07,0.00000000,0.00000015,0.99999985
2013-03-08,0.00000000,0.00000015,0.99999984
2013-03-11,0.00000000,0.00000016,0.99999984
2013-03-12,0.00000000,0.00000020,0.99999980
2013-03-13,0.00000000,0.00000023,0.99999977
2013-03-14,0.00000000,0.00000024,0.99999976
2013-03-15,0.00000000,0.00000030,0.99999970
2013-03-18,0.00000000,0.00000036,0.99999964
2013-03-19,0.00000000,0.00000036,0.99999964
2013-03-20,0.00000000,0.00000031,0.99999969
2013-03-21,0.00000000,0.00000027,0.99999973
2013-03-22,0.00000000,0.00000033,0.99999966
2013-03-25,0.00000000,0.00000033,0.99999967
2013-03-26,0.00000000,0.00000035,0.99999964
2013-03-27,0.00000000,0.00000042,0.99999958
2013-03-28,0.00000000,0.00000043,0.99999956
2013-03-29,0.00000000,0.00000034,0.99999965
2013-04-01,0.00000000,0.00000028,0.99999972
2013-04-02,0.00000000,0.00000026,0.99999974
2013-04-03,0.00000000,0.00000024,0.99999976
2013-04-04,0.00000000,0.00000021,0.99999979
2013-04-05,0.00000000,0.00000022,0.99999978
2013-04-08,0.00000000,0.00000023,0.99999977
2013-04-09,0.00000000,0.00000022,0.99999978
2013-04-10,0.00000000,0.00000020,0.99999980
2013-04-11,0.00000000,0.00000015,0.99999984
2013-04-12,0.00000000,0.00000016,0.99999984
2013-04-15,0.00000000,0.00000012,0.99999987
2013-04-16,0.00000000,0.00000474,0.99999526
2013-04-17,0.00000000,0.00000578,0.99999422
2013-04-18,0.00000000,0.00000433,0.99999567
2013-04-19,0.00000000,0.00000485,0.99999515
2013-04-22,0.00000000,0.00000285,0.99999715
2013-04-23,0.00000000,0.00000226,0.99999774
2013-04-24,0.00000000,0.00000155,0.99999845
2013-04-25,0.00000000,0.00000155,0.99999845
2013-04-26,0.00000000,0.00000149,0.99999851
2013-04-29,0.00000000,0.00000140,0.99999860
2013-04-30,0.00000000,0.00000373,0.99999627
2013-05-01,0.00000000,0.00000352,0.99999648
2013-05-02,0.00000000,0.00000410,0.99999590
2013-05-03,0.00000000,0.00000288,0.99999712
2013-05-06,0.00000000,0.00000249,0.99999751
2013-05-07,0.00000000,0.00000134,0.99999866
2013-05-08,0.00000000,0.00000124,0.99999876
2013-05-09,0.00000000,0.00000160,0.99999840
2013-05-10,0.00000000,0.00000094,0.99999906
2013-05-13,0.00000000,0.00000083,0.99999917
2013-05-14,0.00000000,0.00000061,0.99999939
2013-05-15,0.00000000,0.00000051,0.99999949
2013-05-16,0.00000000,0.00000046,0.99999954
2013-05-17,0.00000000,0.00000038,0.99999962
2013-05-20,0.00000000,0.00000033,0.99999967
2013-05-21,0.00000000,0.00000033,0.99999967
2013-05-22,0.00000000,0.00000032,0.99999968
2013-05-23,0.00000000,0.00000058,0.99999942
2013-05-24,0.00000000,0.00000060,0.99999940
2013-05-27,0.00000000,0.00000057,0.99999943
2013-05-28,0.00000000,0.00000055,0.99999945
2013-05-29,0.00000000,0.00000050,0.99999950
2013-05-30,0.00000000,0.00000041,0.99999959
2013-05-31,0.00000000,0.00000036,0.99999964
2013-06-03,0.00000000,0.00000054,0.99999946
2013-06-04,0.00000000,0.00000062,0.99999938
2013-06-05,0.00000000,0.00000069,0.99999931
2013-06-06,0.00000000,0.00000056,0.99999944
2013-06-07,0.00000000,0.00000042,0.99999958
2013-06-10,0.00000000,0.00000033,0.99999967
2013-06-11,0.00000000,0.00000031,0.99999969
2013-06-12,0.00000000,0.00000030,0.99999970
2013-06-13,0.00000000,0.00000030,0.99999969
2013-06-14,0.00000000,0.00000041,0.99999958
2013-06-17,0.00000000,0.00000039,0.99999960
2013-06-18,0.00000001,0.00000039,0.99999960
2013-06-19,0.00000001,0.00000040,0.99999959
2013-06-20,0.00000001,0.00000084,0.99999914
2013-06-21,0.00000000,0.00007896,0.99992104
2013-06-24,0.00000000,0.00015988,0.99984012
2013-06-25,0.00000000,0.00019447,0.99980553
2013-06-26,0.00000000,0.00014953,0.99985047
2013-06-27,0.00000000,0.00007979,0.99992021
2013-06-28,0.00000001,0.00004385,0.99995614
2013-07-01,0.00000002,0.00003219,0.99996780
2013-07-02,0.00000003,0.00003590,0.99996407
2013-07-03,0.00000008,0.00003516,0.99996476
2013-07-04,0.00000011,0.00003650,0.99996340
2013-07-05,0.00000015,0.00003465,0.99996519
2013-07-08,0.00000035,0.00002084,0.99997881
2013-07-09,0.00000043,0.00003023,0.99996934
2013-07-10,0.00000106,0.00002968,0.99996926
2013-07-11,0.00000389,0.00003075,0.99996537
2013-07-12,0.00001418,0.00004656,0.99993926
2013-07-15,0.00006549,0.00005003,0.99988448
2013-07-16,0.00029082,0.00005474,0.99965444
2013-07-17,0.00117698,0.00007181,0.99875121
2013-07-18,0.00432887,0.00009879,0.99557234
2013-07-19,0.01344789,0.00013979,0.98641232
2013-07-22,0.03483074,0.00021429,0.96495497
2013-07-23,0.07760237,0.00019662,0.92220100
2013-07-24,0.13888991,0.00029803,0.86081206
2013-07-25,0.21264892,0.00101757,0.78633351
2013-07-26,0.33135474,0.00127734,0.66736792
2013-07-29,0.47635654,0.00133263,0.52231083
2013-07-30,0.63338258,0.00113822,0.36547920
2013-07-31,0.77015477,0.00076969,0.22907554
2013-08-01,0.87101252,0.00045276,0.12853472
2013-08-02,0.93817609,0.00010776,0.06171615
2013-08-05,0.97261347,0.00004050,0.02734603
2013-08-06,0.98902631,0.00001480,0.01095889
2013-08-07,0.99571426,0.00000665,0.00427909
2013-08-08,0.99839311,0.00000340,0.00160349
2013-08-09,0.99947526,0.00000191,0.00052283
2013-08-12,0.99985892,0.00000082,0.00014026
2013-08-13,0.99996703,0.00000058,0.00003239
2013-08-14,0.99999232,0.00000067,0.00000701
2013-08-15,0.99999793,0.00000042,0.00000165
2013-08-16,0.99999911,0.00000018,0.00000071
2013-08-19,0.99999928,0.00000018,0.00000054
2013-08-20,0.99999938,0.00000013,0.00000048
2013-08-21,0.99999941,0.00000012,0.00000047
2013-08-22,0.99999945,0.00000011,0.00000044
2013-08-23,0.99999949,0.00000012,0.00000039
2013-08-26,0.99999950,0.00000016,0.00000034
2013-08-27,0.99999956,0.00000014,0.00000030
2013-08-28,0.99999961,0.00000007,0.00000032
2013-08-29,0.99999964,0.00000007,0.00000029
2013-08-30,0.99999964,0.00000007,0.00000029
2013-09-02,0.99999965,0.00000007,0.00000027
2013-09-03,0.99999966,0.00000008,0.00000026
2013-09-04,0.99999967,0.00000007,0.00000026
2013-09-05,0.99999966,0.00000006,0.00000027
2013-09-06,0.99999967,0.00000007,0.00000026
2013-09-09,0.99999970,0.00000008,0.00000022
2013-09-10,0.99999972,0.00000008,0.00000020
2013-09-11,0.99999974,0.00000007,0.00000020
2013-09-12,0.99999976,0.00000006,0.00000018
2013-09-13,0.99999976,0.00000005,0.00000018
2013-09-16,0.99999978,0.00000005,0.00000017
2013-09-17,0.99999981,0.00000005,0.00000014
2013-09-18,0.99999983,0.00000005,0.00000012
2013-09-19,0.99999982,0.00000011,0.00000008
2013-09-20,0.99999985,0.00000008,0.00000007
2013-09-23,0.99999982,0.00000012,0.00000006
2013-09-24,0.99999983,0.00000011,0.00000006
2013-09-25,0.99999985,0.00000009,0.00000006
2013-09-26,0.99999984,0.00000011,0.00000005
2013-09-27,0.99999985,0.00000010,0.00000005
2013-09-30,0.99999984,0.00000011,0.00000005
2013-10-01,0.99999985,0.00000010,0.00000005
2013-10-02,0.99999988,0.00000007,0.00000005
2013-10-03,0.99999988,0.00000007,0.00000005
2013-10-04,0.99999987,0.00000008,0.00000005
2013-10-07,0.99999987,0.00000007,0.00000005
2013-10-08,0.99999987,0.00000006,0.00000006
2013-10-09,0.99999987,0.00000006,0.00000007
2013-10-10,0.99999985,0.00000008,0.00000006
2013-10-11,0.99999985,0.00000008,0.00000007
2013-10-14,0.99999987,0.00000007,0.00000006
2013-10-15,0.99999988,0.00000007,0.00000006
2013-10-16,0.99999988,0.00000007,0.00000005
2013-10-17,0.99999987,0.00000009,0.00000004
2013-10-18,0.99999987,0.00000010,0.00000003
2013-10-21,0.99999986,0.00000011,0.00000003
2013-10-22,0.99999984,0.00000013,0.00000003
2013-10-23,0.99999986,0.00000011,0.00000003
2013-10-24,0.99999987,0.00000010,0.00000003
2013-10-25,0.99999988,0.00000010,0.00000003
2013-10-28,0.99999990,0.00000007,0.00000002
2013-10-29,0.99999990,0.00000008,0.00000002
2013-10-30,0.99999991,0.00000007,0.00000002
2013-10-31,0.99999992,0.00000007,0.00000002
2013-11-01,0.99999990,0.00000008,0.00000001
2013-11-04,0.99999990,0.00000009,0.00000001
2013-11-05,0.99999992,0.00000007,0.00000001
2013-11-06,0.99999991,0.00000008,0.00000001
2013-11-07,0.99999991,0.00000008,0.00000001
2013-11-08,0.99999991,0.00000008,0.00000001
2013-11-11,0.99999994,0.00000006,0.00000001
2013-11-12,0.99999994,0.00000005,0.00000001
2013-11-13,0.99999993,0.00000006,0.00000001
2013-11-14,0.99999993,0.00000006,0.00000001
2013-11-15,0.99999992,0.00000007,0.00000001
2013-11-18,0.99999992,0.00000007,0.00000001
2013-11-19,0.99999992,0.00000008,0.00000001
2013-11-20,0.99999992,0.00000007,0.00000001
2013-11-21,0.99999993,0.00000007,0.00000001
2013-11-22,0.99999992,0.00000007,0.00000001
2013-11-25,0.99999992,0.00000007,0.00000001
2013-11-26,0.99999992,0.00000007,0.00000001
2013-11-27,0.99999993,0.00000007,0.00000001
2013-11-28,0.99999993,0.00000007,0.00000001
2013-11-29,0.99999993,0.00000006,0.00000001
2013-12-02,0.99999992,0.00000007,0.00000001
2013-12-03,0.99999992,0.00000008,0.00000001
2013-12-04,0.99999992,0.00000007,0.00000001
2013-12-05,0.99999993,0.00000006,0.00000001
2013-12-06,0.99999994,0.00000005,0.00000001
2013-12-09,0.99999995,0.00000005,0.00000001
2013-12-10,0.99999995,0.00000004,0.00000001
2013-12-11,0.99999995,0.00000004,0.00000001
2013-12-12,0.99999995,0.00000004,0.00000001
2013-12-13,0.99999994,0.00000005,0.00000001
2013-12-16,0.99999994,0.00000005,0.00000001
2013-12-17,0.99999994,0.00000005,0.00000001
2013-12-18,0.99999994,0.00000005,0.00000001
2013-12-19,0.99999995,0.00000004,0.00000001
2013-12-20,0.99999994,0.00000004,0.00000002
2013-12-23,0.99999995,0.00000004,0.00000002
2013-12-24,0.99999995,0.00000004,0.00000002
2013-12-25,0.99999995,0.00000004,0.00000002
2013-12-26,0.99999995,0.00000004,0.00000001
2013-12-27,0.99999995,0.00000004,0.00000001
2013-12-30,0.99999995,0.00000004,0.00000001
2013-12-31,0.99999995,0.00000004,0.00000001
2014-01-01,0.99999995,0.00000004,0.00000001
2014-01-02,0.99999995,0.00000004,0.00000001
2014-01-03,0.99999995,0.00000004,0.00000002
2014-01-06,0.99999995,0.00000004,0.00000001
2014-01-07,0.99999995,0.00000004,0.00000001
2014-01-08,0.99999995,0.00000004,0.00000001
2014-01-09,0.99999995,0.00000004,0.00000001
2014-01-10,0.99999995,0.00000004,0.00000001
2014-01-13,0.99999995,0.00000004,0.00000001
2014-01-14,0.99999995,0.00000004,0.00000001
2014-01-15,0.99999995,0.00000004,0.00000001
2014-01-16,0.99999995,0.00000004,0.00000001
2014-01-17,0.99999995,0.00000004,0.00000001
2014-01-20,0.99999995,0.00000004,0.00000001
2014-01-21,0.99999995,0.00000004,0.00000001
2014-01-22,0.99999995,0.00000004,0.00000001
2014-01-23,0.99999995,0.00000004,0.00000001
2014-01-24,0.99999995,0.00000004,0.00000001
2014-01-27,0.99999993,0.00000006,0.00000002
2014-01-28,0.99999993,0.00000006,0.00000001
2014-01-29,0.99999994,0.00000006,0.00000001
2014-01-30,0.99999991,0.00000008,0.00000001
2014-01-31,0.99999985,0.00000014,0.00000000
2014-02-03,0.99999989,0.00000010,0.00000001
2014-02-04,0.99999982,0.00000017,0.00000001
2014-02-05,0.99999962,0.00000038,0.00000000
2014-02-06,0.99999977,0.00000022,0.00000000
2014-02-07,0.99999982,0.00000018,0.00000000
2014-02-10,0.99999988,0.00000011,0.00000000
2014-02-11,0.99999983,0.00000017,0.00000000
2014-02-12,0.99999987,0.00000012,0.00000000
2014-02-13,0.99999990,0.00000010,0.00000000
2014-02-14,0.99999991,0.00000009,0.00000000
2014-02-17,0.99999991,0.00000009,0.00000000
2014-02-18,0.99999991,0.00000009,0.00000000
2014-02-19,0.99999984,0.00000016,0.00000000
2014-02-20,0.99999981,0.00000019,0.00000000
2014-02-21,0.99999983,0.00000016,0.00000000
2014-02-24,0.99999989,0.00000011,0.00000000
2014-02-25,0.99999985,0.00000015,0.00000000
2014-02-26,0.99999977,0.00000023,0.00000000
2014-02-27,0.99999989,0.00000011,0.00000000
2014-02-28,0.99999984,0.00000016,0.00000000
2014-03-03,0.99999982,0.00000018,0.00000000
2014-03-04,0.99999981,0.00000019,0.00000000
2014-03-05,0.99999974,0.00000026,0.00000000
2014-03-06,0.99999980,0.00000020,0.00000000
2014-03-07,0.99999987,0.00000013,0.00000000
2014-03-10,0.99999985,0.00000015,0.00000000
2014-03-11,0.99999991,0.00000009,0.00000000
2014-03-12,0.99999989,0.00000011,0.00000000
2014-03-13,0.99999991,0.00000009,0.00000000
2014-03-14,0.99999991,0.00000008,0.00000000
2014-03-17,0.99999992,0.00000008,0.00000000
2014-03-18,0.99999993,0.00000007,0.00000000
2014-03-19,0.99999992,0.00000007,0.00000000
2014-03-20,0.99999993,0.00000007,0.00000000
2014-03-21,0.99999994,0.00000006,0.00000000
2014-03-24,0.99999994,0.00000006,0.00000000
2014-03-25,0.99999994,0.00000005,0.00000000
2014-03-26,0.99999994,0.00000005,0.00000000
2014-03-27,0.99999994,0.00000006,0.00000000
2014-03-28,0.99999994,0.00000006,0.00000000
2014-03-31,0.99999994,0.00000005,0.00000000
2014-04-01,0.99999994,0.00000005,0.00000000
2014-04-02,0.99999994,0.00000005,0.00000000
2014-04-03,0.99999994,0.00000006,0.00000000
2014-04-04,0.99999995,0.00000005,0.00000001
2014-04-07,0.99999993,0.00000006,0.00000001
2014-04-08,0.99999994,0.00000006,0.00000001
2014-04-09,0.99999994,0.00000005,0.00000000
2014-04-10,0.99999994,0.00000005,0.00000000
2014-04-11,0.99999994,0.00000006,0.00000000
2014-04-14,0.99999994,0.00000006,0.00000000
2014-04-15,0.99999994,0.00000005,0.00000000
2014-04-16,0.99999993,0.00000006,0.00000000
2014-04-17,0.99999993,0.00000006,0.00000001
2014-04-18,0.99999993,0.00000006,0.00000001
2014-04-21,0.99999993,0.00000006,0.00000001
2014-04-22,0.99999993,0.00000006,0.00000001
2014-04-23,0.99999993,0.00000007,0.00000001
2014-04-24,0.99999993,0.00000006,0.00000001
2014-04-25,0.99999993,0.00000006,0.00000001
2014-04-28,0.99999993,0.00000006,0.00000001
2014-04-29,0.99999993,0.00000007,0.00000001
2014-04-30,0.99999993,0.00000006,0.00000001
2014-05-01,0.99999994,0.00000006,0.00000001
2014-05-02,0.99999994,0.00000005,0.00000000
2014-05-05,0.99999994,0.00000005,0.00000000
2014-05-06,0.99999994,0.00000005,0.00000000
2014-05-07,0.99999994,0.00000006,0.00000001
2014-05-08,0.99999994,0.00000006,0.00000001
2014-05-09,0.99999994,0.00000005,0.00000000
2014-05-12,0.99999994,0.00000005,0.00000000
2014-05-13,0.99999994,0.00000005,0.00000000
2014-05-14,0.99999994,0.00000005,0.00000000
2014-05-15,0.99999994,0.00000006,0.00000001
2014-05-16,0.99999994,0.00000006,0.00000001
2014-05-19,0.99999994,0.00000006,0.00000001
2014-05-20,0.99999994,0.00000005,0.00000000
2014-05-21,0.99999994,0.00000006,0.00000001
2014-05-22,0.99999994,0.00000006,0.00000001
2014-05-23,0.99999994,0.00000006,0.00000001
2014-05-26,0.99999994,0.00000006,0.00000001
2014-05-27,0.99999994,0.00000006,0.00000001
2014-05-28,0.99999993,0.00000006,0.00000001
2014-05-29,0.99999993,0.00000006,0.00000001
2014-05-30,0.99999993,0.00000007,0.00000001
2014-06-02,0.99999993,0.00000006,0.00000001
2014-06-03,0.99999994,0.00000006,0.00000000
2014-06-04,0.99999994,0.00000006,0.00000000
2014-06-05,0.99999994,0.00000006,0.00000000
2014-06-06,0.99999994,0.00000006,0.00000000
2014-06-09,0.99999994,0.00000006,0.00000000
2014-06-10,0.99999994,0.00000006,0.00000000
2014-06-11,0.99999994,0.00000006,0.00000000
2014-06-12,0.99999994,0.00000006,0.00000000
2014-06-13,0.99999994,0.00000006,0.00000000
2014-06-16,0.99999994,0.00000006,0.00000000
2014-06-17,0.99999994,0.00000006,0.00000000
2014-06-18,0.99999994,0.00000005,0.00000000
2014-06-19,0.99999995,0.00000005,0.00000000
2014-06-20,0.99999994,0.00000005,0.00000000
2014-06-23,0.99999995,0.00000005,0.00000000
2014-06-24,0.99999995,0.00000005,0.00000000
2014-06-25,0.99999995,0.00000005,0.00000000
2014-06-26,0.99999994,0.00000005,0.00000000
2014-06-27,0.99999994,0.00000006,0.00000000
2014-06-30,0.99999994,0.00000006,0.00000000
2014-07-01,0.99999994,0.00000006,0.00000000
2014-07-02,0.99999994,0.00000006,0.00000000
2014-07-03,0.99999994,0.00000006,0.00000000
2014-07-04,0.99999994,0.00000006,0.00000000
2014-07-07,0.99999994,0.00000006,0.00000000
2014-07-08,0.99999993,0.00000007,0.00000000
2014-07-09,0.99999993,0.00000007,0.00000000
2014-07-10,0.99999994,0.00000006,0.00000000
2014-07-11,0.99999994,0.00000006,0.00000000
2014-07-14,0.99999994,0.00000005,0.00000000
2014-07-15,0.99999995,0.00000005,0.00000000
2014-07-16,0.99999995,0.00000005,0.00000000
2014-07-17,0.99999995,0.00000005,0.00000000
2014-07-18,0.99999995,0.00000005,0.00000000
2014-07-21,0.99999995,0.00000005,0.00000000
